,pc1,target,phase_label
0,-87.10242067847734,150.743,1
1,92.31554658892789,95.183,1
2,209.52394307608077,36.531,1
3,9.616502026256528,79.42,1
4,-32.55749070638967,78.906,1
5,121.54235609799467,18.716,1
6,93.59864669122524,73.76,1
7,-226.33044503931168,178.649,1
8,101.23472469602481,65.748,1
9,47.78657019203787,130.409,1
10,102.67680224958033,58.746,1
11,-9.963706798237986,38.236,1
12,82.3165960163819,92.717,1
13,175.5483773644335,76.197,1
14,-44.11911607174068,69.306,1
15,-208.23669391062418,131.109,1
16,-109.8879484336268,135.237,1
17,52.484056826992514,57.946,1
18,-124.55650947265693,63.675,1
19,-75.31381270332368,137.807,1
20,-170.57297923034048,138.243,1
0,-122.3287194160398,107.769,2
1,-124.355873284453,104.269,2
2,-11.258907618806717,59.157,2
3,-106.73384188654444,94.807,2
4,-62.158163436986555,102.308,2
5,24.694582454213858,70.054,2
6,-20.378062608132097,48.361,2
7,-57.619629614589094,99.88,2
8,-51.30423228330241,80.441,2
9,-48.082247461572386,97.19,2
10,-134.62373248548275,81.025,2
11,4.009675522647353,73.237,2
12,86.06999431907651,87.438,2
13,126.66297790994079,74.576,2
14,93.81625060338342,55.873,2
15,-89.26908010381763,104.882,2
16,26.09023718778781,74.388,2
17,47.128286762990626,79.961,2
18,145.96636014009624,34.891,2
19,283.84161711869683,34.768,2
20,-10.168872731288328,119.963,2
