,pc1,target,phase_label
0,1.2885792046049906,35.431,1
1,4.447132954612089,21.79,1
2,-1.078925414283232,78.559,1
3,0.8464038979136848,64.688,1
4,-2.972055542496112,78.439,1
5,-1.4414080353327539,85.773,1
6,4.709336323060506,11.86,1
7,-0.9237316603382049,28.147,1
8,2.507158426028499,65.297,1
9,-1.3921066141130893,76.353,1
10,-3.80711552338895,95.436,1
11,-2.376518982149081,60.53,1
12,1.9227087820938908,51.755,1
13,-0.7594828048493966,37.054,1
14,-0.2099283830961485,23.97,1
15,3.8186785081553625,17.259,1
16,0.5177352454543525,93.777,1
17,-0.709381933416931,52.13,1
18,1.0208844138006887,30.591,1
19,-4.045050316327739,102.506,1
20,-1.362297211400865,51.776,1
0,13.65015361325224,41.59,2
1,4.9656346507278775,35.788,2
2,-138.25956474198253,105.42,2
3,-15.307490891454446,33.606,2
4,60.0771979723661,27.742,2
5,31.2894574882182,64.463,2
6,23.50084657778502,46.967,2
7,-48.60582800901924,57.617,2
8,-0.9642153675514442,50.114,2
9,-32.847302451961866,42.515,2
10,-119.39318671553332,131.575,2
11,8.689695923474083,51.564,2
12,32.32375129395828,45.281,2
13,14.517239206357424,77.407,2
14,51.55107106798653,1.605,2
15,-46.48470800515874,27.16,2
16,79.12784591216811,31.149,2
17,44.04784354705189,27.186,2
18,-49.938881906380516,67.439,2
19,26.885315035850173,32.685,2
20,61.17722167655934,24.385,2
