,pc1,target,phase_label
0,-2.199337249245349,67.597,1
1,-1.475477275942908,88.868,1
2,-7.015065082081892,27.303,1
3,-1.3790898104012506,87.189,1
4,-8.172200346017995,22.764,1
5,0.9260915996200153,65.7,1
6,-1.134126869548034,54.355,1
7,0.6313921945714953,67.593,1
8,-4.733752912557661,51.303,1
9,-1.9023854694777653,101.65,1
10,-2.643317106259389,52.895,1
11,6.116125633841947,114.817,1
12,-6.296424398170933,46.274,1
13,8.73967991235796,146.264,1
14,0.1239125858994716,128.736,1
15,0.5852863583120145,90.667,1
16,7.233395275531792,126.343,1
17,6.9971501187006515,123.29,1
18,2.4569640476625163,57.581,1
19,0.988833099629821,76.337,1
20,2.1528679862917954,91.375,1
0,13.603474548260735,37.258,2
1,5.865931495908472,31.294,2
2,2.7498434149397784,104.175,2
3,5.186083812868839,85.939,2
4,7.709788590339115,72.625,2
5,-9.003447109646515,58.181,2
6,-4.072393701823669,43.995,2
7,-1.761718179449231,128.278,2
8,-0.06550396942974922,89.989,2
9,17.790018703512295,22.497,2
10,0.8022750832587522,98.744,2
11,-3.917207014828475,99.367,2
12,0.29109848780574477,107.73,2
13,-10.644345414118229,146.934,2
14,3.523555030448113,22.521,2
15,-20.306416629753613,153.639,2
16,-10.692583409376258,192.569,2
17,8.388494035772679,40.892,2
18,8.001080940871915,75.391,2
19,-2.0543833556553865,94.606,2
20,-11.39273595584546,99.275,2
