,pc1,target,phase_label
0,-12.7583932316696,54.994,1
1,1.7022836568951913,95.445,1
2,19.819453109254273,100.845,1
3,11.594491334403324,151.791,1
4,-8.600993853023228,59.596,1
5,-6.122771622837755,59.759,1
6,-14.826691667415528,54.398,1
7,1.242930514331329,102.948,1
8,7.311562325725461,87.775,1
9,3.1319799956783116,104.082,1
10,-18.14948713931103,25.725,1
11,10.373018724236049,166.442,1
12,4.039726606632575,105.991,1
13,-7.3646432518712475,68.74,1
14,12.487661677833662,163.954,1
15,8.97542077351163,133.298,1
16,-2.0443846100422483,58.307,1
17,12.863763209684333,125.55,1
18,-4.833953607538354,19.792,1
19,-7.251332571580456,73.534,1
20,-11.59003310549584,97.358,1
0,9.298820274252442,142.421,2
1,-10.371856702968119,32.713,2
2,-10.658753994879273,22.256,2
3,-3.7301587396889295,53.76,2
4,17.686778807236156,134.54,2
5,-0.30111842174459436,43.238,2
6,16.945743393715233,86.473,2
7,-10.581013599196881,62.719,2
8,8.340386223182213,138.492,2
9,-7.0268620216881255,21.875,2
10,-0.08734099809568206,45.937,2
11,-5.236010012439292,69.497,2
12,-13.701374514122007,77.728,2
13,-10.695020291106639,94.124,2
14,8.552753314594288,76.224,2
15,22.383857150333974,109.448,2
16,23.167867294310298,103.684,2
17,-4.142777997149863,91.657,2
18,5.531471419063729,95.021,2
19,-15.76769429291365,56.599,2
20,-19.608399423435646,49.361,2
