,pc1,target,phase_label
0,3.932673752468687,100.249,1
1,-0.5430138314872544,61.158,1
2,10.815372807538031,99.994,1
3,13.016457461173315,71.359,1
4,-17.009183999321184,44.356,1
5,2.8801799849131653,59.721,1
6,9.853477981200305,142.547,1
7,17.277025023604153,112.219,1
8,-22.393783763182864,40.513,1
9,-2.0013222151278574,77.391,1
10,8.830986049496778,142.156,1
11,6.081972571481899,90.195,1
12,-27.161638698802626,54.078,1
13,0.5799826026431533,75.825,1
14,-12.634621341788142,32.104,1
15,-1.9479936768208952,51.992,1
16,16.42324578585825,135.773,1
17,-6.7377179865702095,19.912,1
18,9.810190023273238,89.451,1
19,6.334612082672959,109.639,1
20,-15.407437662928888,69.243,1
0,-0.984316036252633,73.573,2
1,-1.572893517569006,63.801,2
2,-3.185755134967037,83.43,2
3,-2.0635940619819713,63.898,2
4,-2.8554440332387965,57.754,2
5,-0.6769743933425119,125.43,2
6,-2.5137389913445713,47.004,2
7,-5.108237253687703,45.022,2
8,1.844329438519531,78.078,2
9,-2.033490960466998,86.35,2
10,0.9308672417257766,73.461,2
11,1.210105404822275,93.864,2
12,-3.5910538225630133,50.89,2
13,1.9421432800960856,99.225,2
14,4.623498586534245,98.371,2
15,5.127007063113304,126.017,2
16,3.212660340093805,74.252,2
17,-0.34819693416170083,89.714,2
18,1.3901135036126135,54.183,2
19,3.71245105400176,122.767,2
20,0.9398817792832366,84.951,2
